study_id,phs,title,s3_file_id,file_name,file_structure,s3_file_path,file_category_id
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22910,rad_016_105-01_896ed4bb67574cb8bcfd2ef397d99e52_ST_META_origcopy_v1.json,phs002523/22910/rad_016_105-01_896ed4bb67574cb8bcfd2ef397d99e52_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_896ed4bb67574cb8bcfd2ef397d99e52_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22907,rad_016_105-01_896ed4bb67574cb8bcfd2ef397d99e52_HR_META_origcopy_v1.json,phs002523/22907/rad_016_105-01_896ed4bb67574cb8bcfd2ef397d99e52_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_896ed4bb67574cb8bcfd2ef397d99e52_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22904,rad_016_105-01_88936c015ecb436196bc97ad7e8bfbf2_Survey_META_origcopy_v1.json,phs002523/22904/rad_016_105-01_88936c015ecb436196bc97ad7e8bfbf2_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_88936c015ecb436196bc97ad7e8bfbf2_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22901,rad_016_105-01_88936c015ecb436196bc97ad7e8bfbf2_ST_META_origcopy_v1.json,phs002523/22901/rad_016_105-01_88936c015ecb436196bc97ad7e8bfbf2_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_88936c015ecb436196bc97ad7e8bfbf2_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22898,rad_016_105-01_88936c015ecb436196bc97ad7e8bfbf2_HR_META_origcopy_v1.json,phs002523/22898/rad_016_105-01_88936c015ecb436196bc97ad7e8bfbf2_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_88936c015ecb436196bc97ad7e8bfbf2_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22895,rad_016_105-01_87f78019904949e0973597b0925fd4c7_Survey_META_origcopy_v1.json,phs002523/22895/rad_016_105-01_87f78019904949e0973597b0925fd4c7_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_87f78019904949e0973597b0925fd4c7_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22892,rad_016_105-01_87f78019904949e0973597b0925fd4c7_ST_META_origcopy_v1.json,phs002523/22892/rad_016_105-01_87f78019904949e0973597b0925fd4c7_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_87f78019904949e0973597b0925fd4c7_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22889,rad_016_105-01_87f78019904949e0973597b0925fd4c7_HR_META_origcopy_v1.json,phs002523/22889/rad_016_105-01_87f78019904949e0973597b0925fd4c7_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_87f78019904949e0973597b0925fd4c7_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22886,rad_016_105-01_879751c9e23f4fe486c5b387b6052cd0_Survey_META_origcopy_v1.json,phs002523/22886/rad_016_105-01_879751c9e23f4fe486c5b387b6052cd0_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_879751c9e23f4fe486c5b387b6052cd0_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22883,rad_016_105-01_879751c9e23f4fe486c5b387b6052cd0_ST_META_origcopy_v1.json,phs002523/22883/rad_016_105-01_879751c9e23f4fe486c5b387b6052cd0_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_879751c9e23f4fe486c5b387b6052cd0_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22877,rad_016_105-01_84d5a303df7d4a819bd3894f577413b1_Survey_META_origcopy_v1.json,phs002523/22877/rad_016_105-01_84d5a303df7d4a819bd3894f577413b1_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_84d5a303df7d4a819bd3894f577413b1_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22874,rad_016_105-01_84d5a303df7d4a819bd3894f577413b1_ST_META_origcopy_v1.json,phs002523/22874/rad_016_105-01_84d5a303df7d4a819bd3894f577413b1_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_84d5a303df7d4a819bd3894f577413b1_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22871,rad_016_105-01_84d5a303df7d4a819bd3894f577413b1_HR_META_origcopy_v1.json,phs002523/22871/rad_016_105-01_84d5a303df7d4a819bd3894f577413b1_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_84d5a303df7d4a819bd3894f577413b1_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22868,rad_016_105-01_842a84e76bf644d4bb019cfe17d66452_Survey_META_origcopy_v1.json,phs002523/22868/rad_016_105-01_842a84e76bf644d4bb019cfe17d66452_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_842a84e76bf644d4bb019cfe17d66452_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,21470,rad_016_105-01_1241fc2561044b8db63642ddbf59912e_Survey_META_origcopy_v1.json,phs002523/21470/rad_016_105-01_1241fc2561044b8db63642ddbf59912e_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_1241fc2561044b8db63642ddbf59912e_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22865,rad_016_105-01_842a84e76bf644d4bb019cfe17d66452_ST_META_origcopy_v1.json,phs002523/22865/rad_016_105-01_842a84e76bf644d4bb019cfe17d66452_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_842a84e76bf644d4bb019cfe17d66452_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22862,rad_016_105-01_842a84e76bf644d4bb019cfe17d66452_HR_META_origcopy_v1.json,phs002523/22862/rad_016_105-01_842a84e76bf644d4bb019cfe17d66452_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_842a84e76bf644d4bb019cfe17d66452_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22859,rad_016_105-01_83e4087bfaa44c8fbeb2487ff854cf88_Survey_META_origcopy_v1.json,phs002523/22859/rad_016_105-01_83e4087bfaa44c8fbeb2487ff854cf88_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_83e4087bfaa44c8fbeb2487ff854cf88_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22856,rad_016_105-01_83e4087bfaa44c8fbeb2487ff854cf88_ST_META_origcopy_v1.json,phs002523/22856/rad_016_105-01_83e4087bfaa44c8fbeb2487ff854cf88_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_83e4087bfaa44c8fbeb2487ff854cf88_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22853,rad_016_105-01_831c7af9a7664a0fa76f4fc87e005225_Survey_META_origcopy_v1.json,phs002523/22853/rad_016_105-01_831c7af9a7664a0fa76f4fc87e005225_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_831c7af9a7664a0fa76f4fc87e005225_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22850,rad_016_105-01_831c7af9a7664a0fa76f4fc87e005225_ST_META_origcopy_v1.json,phs002523/22850/rad_016_105-01_831c7af9a7664a0fa76f4fc87e005225_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_831c7af9a7664a0fa76f4fc87e005225_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22847,rad_016_105-01_831c7af9a7664a0fa76f4fc87e005225_HR_META_origcopy_v1.json,phs002523/22847/rad_016_105-01_831c7af9a7664a0fa76f4fc87e005225_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_831c7af9a7664a0fa76f4fc87e005225_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,21464,rad_016_105-01_1241fc2561044b8db63642ddbf59912e_HR_META_origcopy_v1.json,phs002523/21464/rad_016_105-01_1241fc2561044b8db63642ddbf59912e_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_1241fc2561044b8db63642ddbf59912e_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22844,rad_016_105-01_82f120e9875d4e8ead1da3919926ab96_Survey_META_origcopy_v1.json,phs002523/22844/rad_016_105-01_82f120e9875d4e8ead1da3919926ab96_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_82f120e9875d4e8ead1da3919926ab96_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22841,rad_016_105-01_82f120e9875d4e8ead1da3919926ab96_ST_META_origcopy_v1.json,phs002523/22841/rad_016_105-01_82f120e9875d4e8ead1da3919926ab96_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_82f120e9875d4e8ead1da3919926ab96_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22838,rad_016_105-01_82f120e9875d4e8ead1da3919926ab96_HR_META_origcopy_v1.json,phs002523/22838/rad_016_105-01_82f120e9875d4e8ead1da3919926ab96_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_82f120e9875d4e8ead1da3919926ab96_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22835,rad_016_105-01_8263006731ad439ab891d77a010da230_Survey_META_origcopy_v1.json,phs002523/22835/rad_016_105-01_8263006731ad439ab891d77a010da230_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8263006731ad439ab891d77a010da230_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22832,rad_016_105-01_8263006731ad439ab891d77a010da230_ST_META_origcopy_v1.json,phs002523/22832/rad_016_105-01_8263006731ad439ab891d77a010da230_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8263006731ad439ab891d77a010da230_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22829,rad_016_105-01_8263006731ad439ab891d77a010da230_HR_META_origcopy_v1.json,phs002523/22829/rad_016_105-01_8263006731ad439ab891d77a010da230_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8263006731ad439ab891d77a010da230_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22826,rad_016_105-01_8256546858174a24b949db966fcf82bb_Survey_META_origcopy_v1.json,phs002523/22826/rad_016_105-01_8256546858174a24b949db966fcf82bb_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8256546858174a24b949db966fcf82bb_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22823,rad_016_105-01_8256546858174a24b949db966fcf82bb_ST_META_origcopy_v1.json,phs002523/22823/rad_016_105-01_8256546858174a24b949db966fcf82bb_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8256546858174a24b949db966fcf82bb_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22820,rad_016_105-01_8256546858174a24b949db966fcf82bb_HR_META_origcopy_v1.json,phs002523/22820/rad_016_105-01_8256546858174a24b949db966fcf82bb_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8256546858174a24b949db966fcf82bb_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22817,rad_016_105-01_81dd9d695b834c6d8f2bbfd83df5f1ad_Survey_META_origcopy_v1.json,phs002523/22817/rad_016_105-01_81dd9d695b834c6d8f2bbfd83df5f1ad_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_81dd9d695b834c6d8f2bbfd83df5f1ad_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22814,rad_016_105-01_81dd9d695b834c6d8f2bbfd83df5f1ad_ST_META_origcopy_v1.json,phs002523/22814/rad_016_105-01_81dd9d695b834c6d8f2bbfd83df5f1ad_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_81dd9d695b834c6d8f2bbfd83df5f1ad_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22811,rad_016_105-01_81dd9d695b834c6d8f2bbfd83df5f1ad_HR_META_origcopy_v1.json,phs002523/22811/rad_016_105-01_81dd9d695b834c6d8f2bbfd83df5f1ad_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_81dd9d695b834c6d8f2bbfd83df5f1ad_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22808,rad_016_105-01_813b4defa6d745499de591526876679c_Survey_META_origcopy_v1.json,phs002523/22808/rad_016_105-01_813b4defa6d745499de591526876679c_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_813b4defa6d745499de591526876679c_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22805,rad_016_105-01_813b4defa6d745499de591526876679c_ST_META_origcopy_v1.json,phs002523/22805/rad_016_105-01_813b4defa6d745499de591526876679c_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_813b4defa6d745499de591526876679c_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22802,rad_016_105-01_813b4defa6d745499de591526876679c_HR_META_origcopy_v1.json,phs002523/22802/rad_016_105-01_813b4defa6d745499de591526876679c_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_813b4defa6d745499de591526876679c_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22799,rad_016_105-01_80d3e6bc113e4762a1b487efd754888d_Survey_META_origcopy_v1.json,phs002523/22799/rad_016_105-01_80d3e6bc113e4762a1b487efd754888d_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_80d3e6bc113e4762a1b487efd754888d_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22796,rad_016_105-01_80d3e6bc113e4762a1b487efd754888d_ST_META_origcopy_v1.json,phs002523/22796/rad_016_105-01_80d3e6bc113e4762a1b487efd754888d_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_80d3e6bc113e4762a1b487efd754888d_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22793,rad_016_105-01_80d3e6bc113e4762a1b487efd754888d_HR_META_origcopy_v1.json,phs002523/22793/rad_016_105-01_80d3e6bc113e4762a1b487efd754888d_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_80d3e6bc113e4762a1b487efd754888d_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22790,rad_016_105-01_80945168ef5441ba92d2d0b20c8f99a2_Survey_META_origcopy_v1.json,phs002523/22790/rad_016_105-01_80945168ef5441ba92d2d0b20c8f99a2_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_80945168ef5441ba92d2d0b20c8f99a2_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22787,rad_016_105-01_80945168ef5441ba92d2d0b20c8f99a2_ST_META_origcopy_v1.json,phs002523/22787/rad_016_105-01_80945168ef5441ba92d2d0b20c8f99a2_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_80945168ef5441ba92d2d0b20c8f99a2_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22784,rad_016_105-01_80945168ef5441ba92d2d0b20c8f99a2_HR_META_origcopy_v1.json,phs002523/22784/rad_016_105-01_80945168ef5441ba92d2d0b20c8f99a2_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_80945168ef5441ba92d2d0b20c8f99a2_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22781,rad_016_105-01_8015f4c8eebd47aa822a89be1e4657d0_Survey_META_origcopy_v1.json,phs002523/22781/rad_016_105-01_8015f4c8eebd47aa822a89be1e4657d0_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8015f4c8eebd47aa822a89be1e4657d0_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22778,rad_016_105-01_8015f4c8eebd47aa822a89be1e4657d0_ST_META_origcopy_v1.json,phs002523/22778/rad_016_105-01_8015f4c8eebd47aa822a89be1e4657d0_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8015f4c8eebd47aa822a89be1e4657d0_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22775,rad_016_105-01_8015f4c8eebd47aa822a89be1e4657d0_HR_META_origcopy_v1.json,phs002523/22775/rad_016_105-01_8015f4c8eebd47aa822a89be1e4657d0_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8015f4c8eebd47aa822a89be1e4657d0_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22772,rad_016_105-01_8015a3c6d6604d2986fcc0c6776f2c17_Survey_META_origcopy_v1.json,phs002523/22772/rad_016_105-01_8015a3c6d6604d2986fcc0c6776f2c17_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8015a3c6d6604d2986fcc0c6776f2c17_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22769,rad_016_105-01_8015a3c6d6604d2986fcc0c6776f2c17_ST_META_origcopy_v1.json,phs002523/22769/rad_016_105-01_8015a3c6d6604d2986fcc0c6776f2c17_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8015a3c6d6604d2986fcc0c6776f2c17_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22766,rad_016_105-01_8015a3c6d6604d2986fcc0c6776f2c17_HR_META_origcopy_v1.json,phs002523/22766/rad_016_105-01_8015a3c6d6604d2986fcc0c6776f2c17_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_8015a3c6d6604d2986fcc0c6776f2c17_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22763,rad_016_105-01_7f3ab36f95bb4a78aeb717dae2b005a4_Survey_META_origcopy_v1.json,phs002523/22763/rad_016_105-01_7f3ab36f95bb4a78aeb717dae2b005a4_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_7f3ab36f95bb4a78aeb717dae2b005a4_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22760,rad_016_105-01_7f3ab36f95bb4a78aeb717dae2b005a4_ST_META_origcopy_v1.json,phs002523/22760/rad_016_105-01_7f3ab36f95bb4a78aeb717dae2b005a4_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_7f3ab36f95bb4a78aeb717dae2b005a4_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22757,rad_016_105-01_7f3ab36f95bb4a78aeb717dae2b005a4_HR_META_origcopy_v1.json,phs002523/22757/rad_016_105-01_7f3ab36f95bb4a78aeb717dae2b005a4_HR_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_7f3ab36f95bb4a78aeb717dae2b005a4_HR_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22754,rad_016_105-01_7eea6fe3614e4c73a876c09d8c1162d9_Survey_META_origcopy_v1.json,phs002523/22754/rad_016_105-01_7eea6fe3614e4c73a876c09d8c1162d9_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_7eea6fe3614e4c73a876c09d8c1162d9_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22751,rad_016_105-01_7eea6fe3614e4c73a876c09d8c1162d9_ST_META_origcopy_v1.json,phs002523/22751/rad_016_105-01_7eea6fe3614e4c73a876c09d8c1162d9_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_7eea6fe3614e4c73a876c09d8c1162d9_ST_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22748,rad_016_105-01_7e9a7ba43d2c44988ffce66c9b29ce5f_Survey_META_origcopy_v1.json,phs002523/22748/rad_016_105-01_7e9a7ba43d2c44988ffce66c9b29ce5f_Survey_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_7e9a7ba43d2c44988ffce66c9b29ce5f_Survey_META_origcopy_v1.json,Metadata - Non-harmonized
48,phs002523,Multi-Modal Wireless COVID Monitoring and Infection Alerts for Concentrated Populations,22745,rad_016_105-01_7e9a7ba43d2c44988ffce66c9b29ce5f_ST_META_origcopy_v1.json,phs002523/22745/rad_016_105-01_7e9a7ba43d2c44988ffce66c9b29ce5f_ST_META_origcopy_v1.json,covid-radx-default/cc4cc54e-4635-11ec-a271-9e4df42bafff/rad_016_105-01_7e9a7ba43d2c44988ffce66c9b29ce5f_ST_META_origcopy_v1.json,Metadata - Non-harmonized
